accession,assembly,biological_replicates,file_format,file_size,output_type,status,url,organism,cell_line,target
ENCFF048PRV,hg19,"[1, 2]",bigWig,1886584885,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/fe4820d8-b4f1-4b0b-94bf-68f073a7ea0f/ENCFF048PRV.bigWig,human,HEK293,eGFP-ZNF280C
ENCFF645UPN,hg19,"[1, 2]",bigWig,1881674002,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/22/1051e382-89b7-4768-b76b-dbc5652e88ee/ENCFF645UPN.bigWig,human,K562,NUFIP1
ENCFF135NEX,hg19,"[1, 2]",bigWig,1880980181,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/7850d14a-df52-454b-8f8a-d2a7bf42594b/ENCFF135NEX.bigWig,human,HEK293,eGFP-ZNF547
ENCFF594LOD,hg19,"[1, 2]",bigWig,1880624427,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/c6cb700f-6941-4b31-bac1-bfeb4a1cc7ff/ENCFF594LOD.bigWig,human,HEK293,eGFP-ZNF211
ENCFF142GDP,hg19,"[1, 2]",bigWig,1878531677,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/bb6185cc-f8b8-4ddb-ac32-b82e04476c7c/ENCFF142GDP.bigWig,human,HEK293,eGFP-ZBTB11
ENCFF483RAI,hg19,"[1, 2]",bigWig,1874690934,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/3c14e55e-1aaf-46f3-9d13-ade72c6001ba/ENCFF483RAI.bigWig,human,HEK293,eGFP-ZNF19
ENCFF377PRJ,hg19,"[1, 2]",bigWig,1872975641,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/6ba1ae60-5638-474c-87c0-44f5ecbdea5e/ENCFF377PRJ.bigWig,human,MCF-7,ATF7
ENCFF448EVU,hg19,"[1, 2]",bigWig,1872168118,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/27/5f764c72-73d0-4c6b-9d01-45792d96fffb/ENCFF448EVU.bigWig,human,HEK293,eGFP-ZNF213
ENCFF601VCM,hg19,"[1, 2]",bigWig,1871597241,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/22b55c72-fe2f-4923-b5e0-fe8ee10600d1/ENCFF601VCM.bigWig,human,GM12878,NBN
ENCFF248LFR,hg19,"[1, 2]",bigWig,1869208214,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/19/7699e87c-e52f-4c0f-aee4-1b066a4279dd/ENCFF248LFR.bigWig,human,HEK293,eGFP-ZBTB1
ENCFF928QBF,hg19,"[1, 2]",bigWig,1867542027,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/e298415f-6d84-4529-b153-abb2748cf58c/ENCFF928QBF.bigWig,human,K562,NR2F1
ENCFF009LGS,hg19,"[1, 2]",bigWig,1867390231,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/dca96f6a-f5d9-460f-b9f4-fc1f7743fea4/ENCFF009LGS.bigWig,human,K562,E2F1
ENCFF620DCM,hg19,"[1, 2]",bigWig,1864692181,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/22/58449891-d910-449c-8542-ac29821c2519/ENCFF620DCM.bigWig,human,K562,DACH1
ENCFF147BRO,hg19,"[1, 2]",bigWig,1863198011,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/16/65283048-37d7-4546-93b3-805e878391e6/ENCFF147BRO.bigWig,human,K562,FOXA1
ENCFF286PNI,hg19,"[1, 2]",bigWig,1862988778,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/b58af2e3-56c7-42ee-80dd-91572071f1b6/ENCFF286PNI.bigWig,human,HEK293,eGFP-SP3
ENCFF071QIP,hg19,"[2, 3]",bigWig,1862326902,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/2ed06e45-f72f-4810-baab-c2b6a3fc517f/ENCFF071QIP.bigWig,human,HEK293,eGFP-ZNF670
ENCFF373XUB,hg19,"[2, 3]",bigWig,1861387606,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/18/63530c2e-a12a-48a4-9fb4-d312a3f6d089/ENCFF373XUB.bigWig,human,K562,RLF
ENCFF998ZHO,hg19,"[1, 2]",bigWig,1861042771,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/dcb4406b-78e2-4a25-b0ef-d39b236f4b7f/ENCFF998ZHO.bigWig,human,GM12878,ATF7
ENCFF914CTT,hg19,"[1, 2]",bigWig,1860489538,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/04/20/04df0eb2-2503-4be9-8ce4-834b646dc411/ENCFF914CTT.bigWig,human,GM12878,GATAD2B
ENCFF519IDT,hg19,"[1, 2]",bigWig,1859851640,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/669cf200-71e6-4d73-b48c-8ab8db07b79a/ENCFF519IDT.bigWig,human,HEK293,eGFP-ZBTB8A
ENCFF398DKE,hg19,"[1, 2]",bigWig,1859539891,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/23/fb63bd9f-19aa-4ee5-a384-21598d3b843d/ENCFF398DKE.bigWig,human,K562,CBFA2T2
ENCFF338NWI,hg19,"[1, 2]",bigWig,1857731829,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/27/21c9a377-f727-4c5f-b59f-0a7b1f66adf9/ENCFF338NWI.bigWig,human,A549,REST
ENCFF502CNN,hg19,"[1, 2]",bigWig,1856966833,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/3ff28ee7-9a6c-4600-a9cc-3594c25d9a80/ENCFF502CNN.bigWig,human,HEK293,eGFP-MAZ
ENCFF382SKH,hg19,"[1, 2]",bigWig,1855960772,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/f7ae9cc8-74c2-4e3a-84f2-7e74fff93c57/ENCFF382SKH.bigWig,human,HEK293,eGFP-ZEB2
ENCFF829DDT,hg19,"[1, 2]",bigWig,1855393414,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/ab98c2f8-b47f-4512-aee0-0a03c4da38e5/ENCFF829DDT.bigWig,human,K562,eGFP-ATF1
ENCFF367HWH,hg19,"[1, 2]",bigWig,1851883568,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/01/20/6b91384a-1428-4b3e-8119-98aacea4de3d/ENCFF367HWH.bigWig,human,K562,eGFP-ID3
ENCFF251XOX,hg19,"[1, 2]",bigWig,1845740358,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/22/c42cbce2-ef02-4d1f-9f73-4cd41fd71243/ENCFF251XOX.bigWig,human,K562,PRDM10
ENCFF023VCD,hg19,"[1, 2]",bigWig,1845601985,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/27/5957724a-22f4-4340-bf4c-84c62ae5abbd/ENCFF023VCD.bigWig,human,A549,PHF8
ENCFF642RXD,hg19,"[1, 2]",bigWig,1845240307,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/baf2df99-b7e1-464a-90c6-c0a35eecf4a7/ENCFF642RXD.bigWig,human,GM12878,CHD4
ENCFF061GJT,hg19,"[1, 2]",bigWig,1841648269,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/93b22d6b-5bc3-4aa9-a87d-c11788aec9c6/ENCFF061GJT.bigWig,human,K562,eGFP-KLF1
ENCFF422WMJ,hg19,"[1, 2]",bigWig,1838524283,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/6e8594f2-dcba-4afd-aba8-4eaa940faebf/ENCFF422WMJ.bigWig,human,GM12878,ETV6
ENCFF369NVZ,hg19,"[1, 2]",bigWig,1837495794,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/fad9b5e3-7f3d-44a1-8ccf-216ef8075617/ENCFF369NVZ.bigWig,human,HEK293,eGFP-ZNF18
ENCFF284FKX,hg19,"[1, 2]",bigWig,1835649328,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/47aef84d-8f33-4fba-b1e3-6fd3fd6830c6/ENCFF284FKX.bigWig,human,GM12878,E2F8
ENCFF581TEU,hg19,"[1, 2]",bigWig,1831149260,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/4914ad5b-ebb7-4089-86b6-4f77d23b4961/ENCFF581TEU.bigWig,human,K562,FOXM1
ENCFF522MRN,hg19,"[4, 5]",bigWig,1830224311,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/02/506e6d69-e0a0-4f1d-8c3d-a4e218dbb739/ENCFF522MRN.bigWig,human,GM12878,BHLHE40
ENCFF319DUB,hg19,"[1, 2]",bigWig,1827129700,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/4e3753d5-821d-4f36-a6ce-c8d6093702ff/ENCFF319DUB.bigWig,human,GM12878,MLLT1
ENCFF998QEF,hg19,"[1, 2]",bigWig,1823985076,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/1d9b2e23-a129-4e26-b2b4-7cf6f613e022/ENCFF998QEF.bigWig,human,HEK293,eGFP-ZNF433
ENCFF920UUD,hg19,"[1, 2]",bigWig,1813155177,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/09699307-ac4a-48df-aeea-bb432a0f8928/ENCFF920UUD.bigWig,human,HEK293,eGFP-ZNF341
ENCFF006RQH,hg19,"[5, 6]",bigWig,1808045821,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/02/45fde021-9220-4e7d-b1e2-dad6cde7d9d2/ENCFF006RQH.bigWig,human,GM12878,ARID3A
ENCFF944LKR,hg19,"[1, 2]",bigWig,1807745859,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/32ac4bb2-e28d-47cf-97c4-bdf94f9b59d9/ENCFF944LKR.bigWig,human,HEK293,eGFP-ZNF302
ENCFF558XJA,hg19,"[1, 2]",bigWig,1806332884,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/8d0cb67e-5aac-4cfa-a198-7414ab7b391e/ENCFF558XJA.bigWig,human,HEK293,eGFP-ZBTB49
ENCFF561UXI,hg19,"[1, 2]",bigWig,1802447033,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/96b95d52-70b4-4221-8f13-c4b9a5daa073/ENCFF561UXI.bigWig,human,MCF-7,FOXA1
ENCFF454KQY,hg19,"[1, 2]",bigWig,1801997965,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/2a4e8855-0847-4817-baa7-64fd5d26fb16/ENCFF454KQY.bigWig,human,K562,ATF2
ENCFF416UJL,hg19,"[1, 2]",bigWig,1800961234,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/04/12/4c200e93-efab-4cb3-904a-a3bd3e414237/ENCFF416UJL.bigWig,human,MCF-7,RAD51
ENCFF614XEJ,hg19,"[1, 2]",bigWig,1800051729,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/27/d4ae2392-a9e5-44ac-83c4-17be09a6f11e/ENCFF614XEJ.bigWig,human,HEK293,eGFP-KLF13
ENCFF925RLT,hg19,"[1, 2]",bigWig,1798036555,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/28d40a5d-48fd-4105-8104-0d9ff26a7696/ENCFF925RLT.bigWig,human,HEK293,eGFP-ZNF391
ENCFF862QTZ,hg19,"[1, 2]",bigWig,1796204751,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/17a82ef1-2692-4889-adeb-9f3aefced039/ENCFF862QTZ.bigWig,human,HEK293,eGFP-ZNF530
ENCFF121DYK,hg19,"[1, 2]",bigWig,1792280281,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/ab736fd2-5836-4e7c-9032-d039c0ab9821/ENCFF121DYK.bigWig,human,K562,ELF4
ENCFF609PTQ,hg19,"[1, 2]",bigWig,1787978005,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/cd190748-04b8-489b-9dc2-42a0b762d5ad/ENCFF609PTQ.bigWig,human,HEK293,eGFP-GLIS1
ENCFF277LMC,hg19,"[3, 4]",bigWig,1783911829,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/02/b6a67d59-bfab-47ae-96f6-1f898db24f2e/ENCFF277LMC.bigWig,human,K562,NONO
ENCFF040AXK,hg19,"[1, 2]",bigWig,1779273450,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/fe5e2cf8-4502-497e-b6ee-7f52d7346755/ENCFF040AXK.bigWig,human,K562,eGFP-NR4A1
ENCFF486SFW,hg19,"[1, 2]",bigWig,1775536299,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/08/f9afa0d7-fc00-4616-94ae-cad494dc0c76/ENCFF486SFW.bigWig,human,HepG2,KDM1A
ENCFF951RIW,hg19,"[1, 2]",bigWig,1774497491,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/514c5ffa-3131-4959-8242-77f83e111148/ENCFF951RIW.bigWig,human,K562,ZNF280A
ENCFF825WPZ,hg19,"[1, 2]",bigWig,1769534092,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/14/2b9def54-0af1-48db-9d0a-71e9ff30d5d7/ENCFF825WPZ.bigWig,human,H1,KDM5A
ENCFF661TPP,hg19,"[1, 2]",bigWig,1758504131,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/5c629e4e-e681-49de-8c15-0f08b1ed2ea9/ENCFF661TPP.bigWig,human,HEK293,eGFP-BCL11A
ENCFF113AOE,hg19,"[1, 2]",bigWig,1753086525,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/8c60cd4d-cbb7-4c08-9a92-b65f1c0fea2d/ENCFF113AOE.bigWig,human,HEK293,eGFP-ZNF354C
ENCFF756OJD,hg19,"[1, 2]",bigWig,1749830416,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/e512a0b2-b300-4bb0-b429-d529ea8cbfa3/ENCFF756OJD.bigWig,human,HEK293,eGFP-PRDM10
ENCFF174BBG,hg19,"[1, 2]",bigWig,1738469549,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/15/229fc81e-d487-471d-8ad2-92bce41fb6ae/ENCFF174BBG.bigWig,human,H1,PHF8
ENCFF876DTJ,hg19,"[1, 2]",bigWig,1733174237,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/0f7af076-6e2b-4a4d-a73c-725264ce88bd/ENCFF876DTJ.bigWig,human,A549,H3K4me2
ENCFF321EPM,hg19,"[1, 2]",bigWig,1730031133,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/22/2f5669ad-f1d0-433b-9608-73ad69d5a2dc/ENCFF321EPM.bigWig,human,K562,CBFA2T3
ENCFF982QVN,hg19,"[1, 2]",bigWig,1728595696,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/f1e4031b-ebe2-4348-ae4f-45f10a575af4/ENCFF982QVN.bigWig,human,HEK293,eGFP-ZNF16
ENCFF275OZH,hg19,"[1, 2]",bigWig,1719694615,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/cf99787e-1c9b-4ae3-b194-a5167e102333/ENCFF275OZH.bigWig,human,HEK293,eGFP-ZNF335
ENCFF332ZCB,hg19,"[1, 2]",bigWig,1719374831,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/13/391b89b0-377f-457e-85b0-e414a3adfc54/ENCFF332ZCB.bigWig,human,H1,HDAC2
ENCFF026UAU,hg19,"[1, 2]",bigWig,1709678051,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/81bbd462-a83b-453d-b72e-73dabb3bc5a1/ENCFF026UAU.bigWig,human,HEK293,eGFP-ZNF292
ENCFF229SYD,hg19,"[1, 2]",bigWig,1703851808,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/4451796c-b59d-4656-ac8e-8c31bad9adf8/ENCFF229SYD.bigWig,human,K562,eGFP-KLF13
ENCFF309INR,hg19,"[1, 2]",bigWig,1698725253,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/19dcdfc6-848c-435e-8d46-0bba4f3836ab/ENCFF309INR.bigWig,human,HEK293,eGFP-ZNF101
ENCFF368PUY,hg19,"[1, 2]",bigWig,1698481301,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/24463704-8749-4ecc-86e2-f46343f48b0a/ENCFF368PUY.bigWig,human,HEK293,eGFP-ZNF266
ENCFF193RDB,hg19,"[1, 2]",bigWig,1697900303,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/36d74c48-f66f-43a1-a7a6-565b30068f6c/ENCFF193RDB.bigWig,human,GM12878,TBX21
ENCFF989VKY,hg19,"[3, 4]",bigWig,1697752046,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/05/0b55868d-8bdb-44aa-8864-cb86e69dba0b/ENCFF989VKY.bigWig,human,K562,RB1
ENCFF856RTE,hg19,"[1, 2]",bigWig,1693394426,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/dc6e5891-d382-44a2-8759-4a6363e9b135/ENCFF856RTE.bigWig,human,K562,CC2D1A
ENCFF797WGK,hg19,"[1, 2]",bigWig,1692285522,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/1e8cb596-21a1-429b-91e1-608f30235446/ENCFF797WGK.bigWig,human,HEK293,eGFP-ZNF781
ENCFF952GDS,hg19,"[1, 2]",bigWig,1687543059,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/1b9fa0e6-7b4b-4667-988e-d4e822a2ef50/ENCFF952GDS.bigWig,human,HEK293,eGFP-ZNF518A
ENCFF729UPL,hg19,"[1, 2]",bigWig,1685921400,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/aca81c01-eb7a-4267-b2e1-1433e00ade18/ENCFF729UPL.bigWig,human,HEK293,eGFP-ZNF654
ENCFF036PQP,hg19,"[5, 6]",bigWig,1680857476,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/02/940a963b-7758-48d7-a110-ae54cc754e1b/ENCFF036PQP.bigWig,human,K562,SIN3B
ENCFF883PPB,hg19,"[1, 2]",bigWig,1673659294,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/869a10ec-b4d8-45dc-9e62-bbef1332f37a/ENCFF883PPB.bigWig,human,K562,eGFP-NR2C1
ENCFF156FQS,hg19,"[1, 2]",bigWig,1671717838,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/01/20/f3182267-a511-4b84-9a9b-9a65e1992b17/ENCFF156FQS.bigWig,human,K562,eGFP-HDAC8
ENCFF960FWH,hg19,"[2, 3]",bigWig,1663821509,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/09/566e88ea-dc71-4c5c-ad1f-d02cb587456d/ENCFF960FWH.bigWig,human,HEK293,eGFP-ZNF697
ENCFF103XPY,hg19,"[1, 2]",bigWig,1655828931,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/22/d789f42f-0ecd-47d8-9930-7fde60aab532/ENCFF103XPY.bigWig,human,K562,E2F7
ENCFF229BST,hg19,"[1, 2]",bigWig,1653640430,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/9caf768d-a0db-4d41-aca0-3d64e93ec454/ENCFF229BST.bigWig,human,K562,eGFP-RELA
ENCFF627XTL,hg19,"[1, 2]",bigWig,1644631791,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/45f37932-a75e-4c8d-99a0-e296bafeade5/ENCFF627XTL.bigWig,human,K562,eGFP-PTRF
ENCFF470HIZ,hg19,"[2, 3]",bigWig,1632356325,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/12/02/702c5297-4949-428d-87fd-cd1edb44f3a6/ENCFF470HIZ.bigWig,human,HEK293,eGFP-ZNF830
ENCFF654ORX,hg19,"[1, 2]",bigWig,1628096090,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/275a77d7-e31d-4d1a-97fb-f8138a0b75e9/ENCFF654ORX.bigWig,human,HEK293,eGFP-ATF2
ENCFF717BLW,hg19,"[1, 2]",bigWig,1628049871,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/edb9af70-4c74-4ed4-9d0d-a4f2ad74b941/ENCFF717BLW.bigWig,human,HEK293,eGFP-PRDM12
ENCFF090BEP,hg19,"[1, 2]",bigWig,1614910314,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/27/1c4c064f-f4e0-4e3e-9078-d4589ab4d900/ENCFF090BEP.bigWig,human,A549,KDM5A
ENCFF664FHN,hg19,"[1, 2]",bigWig,1608443889,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/11/bf4673a4-baba-4be7-a15d-48fd16a4069a/ENCFF664FHN.bigWig,human,A549,H2AFZ
ENCFF881LOL,hg19,"[1, 2]",bigWig,1597330377,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/14/e8c421f5-e78d-4f69-9555-044c50b750d9/ENCFF881LOL.bigWig,human,HepG2,H3K9me3
ENCFF380LKG,hg19,"[1, 2]",bigWig,1587950130,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/abf5783d-b33a-4218-8e40-fd9a91a71c40/ENCFF380LKG.bigWig,human,K562,eGFP-TSC22D4
ENCFF313XOF,hg19,"[1, 2]",bigWig,1585055784,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/27/ad867369-d76a-4e7a-9254-cfbf840faec3/ENCFF313XOF.bigWig,human,A549,HDAC2
ENCFF152GXE,hg19,"[1, 2]",bigWig,1581712211,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/c453142d-6ed3-45a4-9e04-2c7dc4328835/ENCFF152GXE.bigWig,human,K562,eGFP-MAFG
ENCFF809EWV,hg19,"[1, 2]",bigWig,1578992844,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/04/05/8b3b9a0c-f761-43a5-91a3-9a3ba30b4bb8/ENCFF809EWV.bigWig,human,H1,H3K27ac
ENCFF727JQT,hg19,"[1, 2]",bigWig,1577018526,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/beae3f1a-60be-4f42-9bdc-4f72646ecd23/ENCFF727JQT.bigWig,human,HepG2,3xFLAG-TEAD3
ENCFF992YWK,hg19,"[1, 2]",bigWig,1534982667,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/ead795e2-e9a6-4621-a2c1-4868232e4c95/ENCFF992YWK.bigWig,human,K562,eGFP-IRF1
ENCFF783ZIE,hg19,"[1, 2]",bigWig,1534796890,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/01/f60b2e07-7336-4b15-8bb6-00240f13e500/ENCFF783ZIE.bigWig,human,MCF-7,H3K4me3
ENCFF644AFC,hg19,"[1, 2]",bigWig,1527620755,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/27/9ee77706-c126-4bab-8882-b6ef1bd7e9c8/ENCFF644AFC.bigWig,human,A549,CHD4
ENCFF144BWH,hg19,"[1, 2]",bigWig,1516278735,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/27/b2b0d425-ff19-4dc0-8788-ea650ded2d33/ENCFF144BWH.bigWig,human,A549,EHMT2
ENCFF080SUU,hg19,"[1, 2]",bigWig,1495861483,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/219a5004-314a-4ac2-9c99-95994588924a/ENCFF080SUU.bigWig,human,K562,eGFP-TAF7
ENCFF186VUM,hg19,"[1, 2]",bigWig,1491779198,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/f8c22a14-f8c2-4d5e-9d1c-bad4ec9b85c7/ENCFF186VUM.bigWig,human,MCF-7,E2F8
ENCFF068JOG,hg19,"[1, 2]",bigWig,1489017332,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/ec8c063f-8ff5-4927-a3a8-76feedbea014/ENCFF068JOG.bigWig,human,K562,KAT8
ENCFF810GGD,hg19,"[1, 3]",bigWig,1488844095,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/01/780e1a04-1632-4291-86b8-fe98d7c7a722/ENCFF810GGD.bigWig,human,K562,SMARCC2
ENCFF054TAX,hg19,"[1, 2]",bigWig,1484497341,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/32654515-0aed-45db-a68c-bd1d086da60b/ENCFF054TAX.bigWig,human,K562,eGFP-IRF9
ENCFF437LJR,hg19,"[1, 2]",bigWig,1461025989,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/08/822b0808-555e-45a9-b81b-a91e8b97f03d/ENCFF437LJR.bigWig,human,HepG2,BRD4
ENCFF192BQU,hg19,"[1, 2]",bigWig,1453561836,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/01/20/189d0d4a-e73e-42b9-a5cd-e5b8b466a71d/ENCFF192BQU.bigWig,human,K562,eGFP-ILK
ENCFF809DSC,hg19,"[1, 2]",bigWig,1446909046,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/08/48cf1055-2b4f-458d-8ed6-59d2b08bca5b/ENCFF809DSC.bigWig,human,MCF-7,CTCF
ENCFF675TUL,hg19,"[1, 2]",bigWig,1446455589,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/2ac2b8a8-0a4f-4fa8-a6aa-e050f2c6c100/ENCFF675TUL.bigWig,human,GM12878,HDAC2
ENCFF056OBU,hg19,"[1, 2]",bigWig,1440614044,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/c3d8aa47-4fb9-4873-acc1-a319a34ab2e7/ENCFF056OBU.bigWig,human,K562,eGFP-PYGO2
ENCFF024MMC,hg19,"[1, 2]",bigWig,1414636331,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/d16c6c9f-cae5-4b1a-8489-ca75e40333bd/ENCFF024MMC.bigWig,human,H1,H2BK120ac
ENCFF997ETO,hg19,"[1, 2]",bigWig,1414624457,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/f3ed3de3-888b-4d9c-b36d-7157bf0b19b2/ENCFF997ETO.bigWig,human,K562,eGFP-PTTG1
ENCFF048PQD,hg19,"[1, 2]",bigWig,1409716351,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/7636974e-e5e7-432b-956c-bb017d433363/ENCFF048PQD.bigWig,human,K562,eGFP-TEAD2
ENCFF053TDB,hg19,"[1, 2]",bigWig,1408670873,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/14/fab608db-bdbb-4504-b2c4-d305cfe593b2/ENCFF053TDB.bigWig,human,HepG2,EZH2
ENCFF002GNW,hg19,"[1, 2]",bigWig,1381533347,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/27/adde7953-06fe-4c82-af8f-5dd92262c63b/ENCFF002GNW.bigWig,human,A549,CBX2
ENCFF938EGN,hg19,"[1, 2]",bigWig,1380277838,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/08/17/65b88320-f3e1-46ff-9aae-59ee8992d71f/ENCFF938EGN.bigWig,human,HepG2,RBM22
ENCFF167ABJ,hg19,"[1, 2]",bigWig,1375371736,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/2d55640e-56df-4565-b73e-aece0bfa4d7f/ENCFF167ABJ.bigWig,human,K562,eGFP-NFE2L1
ENCFF840IZZ,hg19,"[1, 2]",bigWig,1368993627,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/07b2018d-fa27-4452-8ae0-97e573fec858/ENCFF840IZZ.bigWig,human,K562,eGFP-PBX2
ENCFF777QJK,hg19,"[1, 2]",bigWig,1358950907,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/b4fae856-35ee-436c-9b71-c977f8e7d5d6/ENCFF777QJK.bigWig,human,GM12878,KDM1A
